symbol,isin,active,mainboard,series,instrument_type,surveillance,trade_to_trade,suspended,reference_as_of,source
SOBHA,INE671H01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOFTTECH,INE728Z01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOLARA,INE624Z01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOLARINDS,INE343H01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOLARWORLD,INE0TY101024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOLEX,INE880Y01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOMANYCERA,INE355A01028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOMATEX,INE314C01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOMICONVEY,INE323J01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SONACOMS,INE073K01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SONAL,INE321M01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SONAMLTD,INE00LM01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SONATSOFTW,INE269A01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOTL,INE035D01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOUTHBANK,INE683A01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SOUTHWEST,INE980Y01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPAL,INE212I01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPANDANA,INE572J01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPARC,INE232I01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPCENET,INE970N01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPELS,INE252A01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPENCERS,INE020801028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPIC,INE147A01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPLIL,INE978G01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPLPETRO,INE663A01033,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPMLINFRA,INE937A01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SPORTKING,INE885H01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SRD,INE01NE01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SREEL,INE099F01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SRF,INE647A01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SRGHFL,INE559N01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SRHHYPOLTD,INE917H01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SRIKPRIND,INE009C01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SRM,INE0R6Z01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SRTL,INE19GK01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SSDL,INE0PQ101010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SSWL,INE802C01033,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STANLEY,INE01A001028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STAR,INE939A01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STARCEMENT,INE460H01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STARHEALTH,INE575P01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STARPAPER,INE733A01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STARTECK,INE992I01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STCINDIA,INE655A01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STEELCAS,INE124E01038,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STEELCITY,INE395H01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STEELXIND,INE503B01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STEL,INE577L01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STLNETWORK,INE1VXE01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STLSTRINF,INE205F01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STOVEKRAFT,INE00IN01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STUDDS,INE00Q601028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STYL,INE04VU01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STYLAMIND,INE239C01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STYLEBAAZA,INE01FR01028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
STYRENIX,INE189B01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUBEXLTD,INE754A01055,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUBROS,INE287B01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUDARCOLOR,INE492A01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUDARSCHEM,INE659A01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUDEEPPHRM,INE0QPI01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUKHJITS,INE450E01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SULA,INE142Q01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUMEDHA,INE886B01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUMEETINDS,INE235C01036,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUMICHEM,INE258G01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUMIT,INE748Z01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUMMITSEC,INE519C01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNCLAY,INE0Q3R01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNDARAM,INE108E01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNDARMFIN,INE660A01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNDRMFAST,INE387A01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNDROP,INE209A01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNFLAG,INE947A01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNLOC,INE671C01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNPHARMA,INE044A01036,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNRAKSHAK,INE671K01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNSHIEL,INE199E01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNTECK,INE805D01034,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUNTV,INE424H01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUPERHOUSE,INE712B01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUPRAJIT,INE399C01030,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUPREME,INE822E01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUPREMEIND,INE195A01028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUPREMEINF,INE550H01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUPRIYA,INE07RO01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUPTANERY,INE460D01038,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SURAJEST,INE843S01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SURAJLTD,INE713C01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SURAKSHA,INE877V01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SURANASOL,INE272L01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SURANAT&P,INE130B01031,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SURYALA,INE132C01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SURYALAXMI,INE713B01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SURYAROSNI,INE335A01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SURYODAY,INE428Q01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUVEN,INE495B01038,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUVIDHAA,INE018401013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUYOG,INE442P01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SUZLON,INE040H01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SVGLOBAL,INE159L01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SVPGLOB,INE308E01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SWANCORP,INE665A01038,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SWARAJ,INE0GMR01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SWARAJENG,INE277A01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SWARNSAR,INE967A01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SWELECTES,INE409B01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SWIGGY,INE00H001014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SWISSMLTRY,INE010C01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SWSOLAR,INE00M201021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SYMPHONY,INE225D01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SYNCOMF,INE312C01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SYNGENE,INE398R01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
SYRMA,INE0DYJ01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TAALTECH,INE524T01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TAINWALCHM,INE123C01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TAJGVK,INE586B01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TAKE,INE142I01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TALBROAUTO,INE187D01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TANAA,INE692C01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TANLA,INE483C01032,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TARACHAND,INE555Z01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TARAPUR,INE747K01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TARC,INE0EK901012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TARIL,INE763I01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TARMAT,INE924H01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TARSONS,INE144Z01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TASTYBITE,INE488B01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATACAP,INE976I01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATACHEM,INE092A01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATACOMM,INE151A01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATACONSUM,INE192A01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATAELXSI,INE670A01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATAINVEST,INE672A01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATAPOWER,INE245A01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATASTEEL,INE081A01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATATECH,INE142M01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TATVA,INE0GK401011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TBOTEK,INE673O01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TBZ,INE760L01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TCC,INE887D01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TCI,INE688A01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TCIEXP,INE586V01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TCPLPACK,INE822C01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TCS,INE467B01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TDPOWERSYS,INE419M01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TEAMGTY,INE289C01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TEAMLEASE,INE985S01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TECHM,INE669C01036,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TECHNOCRAF,INE1D0W01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TECHNOE,INE285K01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TECHNVISN,INE314H01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TECILCHEM,INE014B01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TEGA,INE011K01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TEJASNET,INE010J01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TEMBO,INE869Y01028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
TENNIND,INE19RI01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
